Time,CO2_Concentration_ppm
2024-09-06 22:12:53,428
2024-09-06 22:14:28,428
2024-09-06 22:14:58,428
2024-09-06 22:15:48,429
2024-09-06 22:16:35,428
2024-09-06 22:18:26,428
2024-09-06 22:19:02,427
2024-09-06 22:20:18,430
2024-09-06 22:21:09,429
2024-09-06 22:21:48,427
2024-09-06 22:23:22,427
2024-09-06 22:23:30,425
2024-09-06 22:24:34,426
2024-09-06 22:25:56,424
2024-09-06 22:26:45,426
2024-09-06 22:27:35,429
2024-09-06 22:29:09,428
2024-09-06 22:29:42,432
2024-09-06 22:31:17,426
2024-09-06 22:32:04,426
2024-09-06 22:32:48,429
2024-09-06 22:33:41,423
2024-09-06 22:34:45,424
2024-09-06 22:36:28,428
2024-09-06 22:37:12,427
2024-09-06 22:37:39,427
2024-09-06 22:38:54,425
2024-09-06 22:39:49,427
2024-09-06 22:41:00,425
2024-09-06 22:41:33,426
2024-09-06 22:43:13,424
2024-09-06 22:43:52,426
2024-09-06 22:44:31,430
2024-09-06 22:46:25,425
2024-09-06 22:46:51,426
2024-09-06 22:48:20,426
2024-09-06 22:49:26,426
2024-09-06 22:50:06,427
2024-09-06 22:50:37,427
2024-09-06 22:51:36,428
2024-09-06 22:52:43,427
2024-09-06 22:54:25,427
2024-09-06 22:55:24,427
2024-09-06 22:55:32,423
2024-09-06 22:57:19,432
2024-09-06 22:57:45,428
2024-09-06 22:59:24,425
2024-09-06 22:59:48,427
2024-09-06 23:01:20,424
2024-09-06 23:01:47,426
2024-09-06 23:03:21,424
2024-09-06 23:03:45,427
2024-09-06 23:04:37,424
2024-09-06 23:06:29,428
2024-09-06 23:07:02,428
2024-09-06 23:08:18,425
2024-09-06 23:08:41,427
2024-09-06 23:10:22,425
2024-09-06 23:10:40,428
2024-09-06 23:11:34,426
2024-09-06 23:12:56,429
2024-09-06 23:13:41,423
2024-09-06 23:14:46,425
2024-09-06 23:15:35,425
2024-09-06 23:17:02,427
2024-09-06 23:17:34,428
2024-09-06 23:19:26,428
2024-09-06 23:19:57,426
2024-09-06 23:20:43,421
2024-09-06 23:21:34,427
2024-09-06 23:23:23,429
2024-09-06 23:24:25,432
2024-09-06 23:25:28,427
2024-09-06 23:26:02,427
2024-09-06 23:27:19,429
2024-09-06 23:28:17,427
2024-09-06 23:29:10,430
2024-09-06 23:29:48,425
2024-09-06 23:30:51,427
2024-09-06 23:31:34,429
2024-09-06 23:33:28,428
2024-09-06 23:33:31,429
2024-09-06 23:34:59,426
2024-09-06 23:36:16,430
2024-09-06 23:37:08,424
2024-09-06 23:37:33,424
2024-09-06 23:39:02,430
2024-09-06 23:39:42,427
2024-09-06 23:40:49,429
2024-09-06 23:42:23,427
2024-09-06 23:42:36,427
2024-09-06 23:43:44,424
2024-09-06 23:44:52,427
2024-09-06 23:45:43,429
2024-09-06 23:46:52,426
2024-09-06 23:47:48,427
2024-09-06 23:49:23,427
2024-09-06 23:49:58,424
2024-09-06 23:51:25,428
2024-09-06 23:51:49,425
2024-09-06 23:52:58,425
2024-09-06 23:53:53,430
2024-09-06 23:54:47,427
2024-09-06 23:55:39,425
2024-09-06 23:57:10,426
2024-09-06 23:58:26,426
2024-09-06 23:58:37,429
2024-09-06 23:59:55,426
2024-09-07 00:00:58,431
2024-09-07 00:01:39,424
2024-09-07 00:02:46,427
2024-09-07 00:03:31,424
2024-09-07 00:04:35,425
2024-09-07 00:06:27,426
2024-09-07 00:06:34,426
2024-09-07 00:07:57,430
2024-09-07 00:09:10,430
2024-09-07 00:09:34,428
2024-09-07 00:10:47,426
2024-09-07 00:11:55,426
2024-09-07 00:12:49,428
2024-09-07 00:14:10,428
2024-09-07 00:15:18,427
2024-09-07 00:15:56,429
2024-09-07 00:17:18,429
2024-09-07 00:17:41,428
2024-09-07 00:18:36,426
2024-09-07 00:20:28,425
2024-09-07 00:20:32,429
2024-09-07 00:21:39,432
2024-09-07 00:23:03,426
2024-09-07 00:23:54,430
2024-09-07 00:25:04,427
2024-09-07 00:25:45,426
2024-09-07 00:26:31,429
2024-09-07 00:28:29,426
2024-09-07 00:28:53,427
2024-09-07 00:29:39,427
2024-09-07 00:31:07,426
2024-09-07 00:31:51,430
2024-09-07 00:32:55,428
2024-09-07 00:34:12,425
2024-09-07 00:35:24,426
2024-09-07 00:36:08,422
2024-09-07 00:36:56,428
2024-09-07 00:37:58,431
2024-09-07 00:39:16,425
2024-09-07 00:40:07,429
2024-09-07 00:40:49,429
2024-09-07 00:41:56,425
2024-09-07 00:43:10,430
2024-09-07 00:44:23,426
2024-09-07 00:44:49,431
2024-09-07 00:46:13,424
2024-09-07 00:46:48,426
2024-09-07 00:47:49,427
2024-09-07 00:49:04,427
2024-09-07 00:50:16,428
2024-09-07 00:50:31,434
2024-09-07 00:51:59,427
2024-09-07 00:53:22,426
2024-09-07 00:54:03,424
2024-09-07 00:54:51,422
2024-09-07 00:55:32,429
2024-09-07 00:56:35,426
2024-09-07 00:57:44,432
2024-09-07 00:58:56,429
2024-09-07 00:59:39,428
2024-09-07 01:00:38,428
2024-09-07 01:02:02,428
2024-09-07 01:03:01,426
2024-09-07 01:04:17,423
2024-09-07 01:04:35,426
2024-09-07 01:06:10,427
2024-09-07 01:07:28,425
2024-09-07 01:08:05,423
2024-09-07 01:09:28,426
2024-09-07 01:10:29,429
2024-09-07 01:10:31,428
2024-09-07 01:11:58,427
2024-09-07 01:12:33,428
2024-09-07 01:13:30,425
2024-09-07 01:14:48,425
2024-09-07 01:15:55,428
2024-09-07 01:16:54,426
2024-09-07 01:17:39,428
2024-09-07 01:19:22,425
2024-09-07 01:19:44,424
2024-09-07 01:21:28,428
2024-09-07 01:21:51,430
2024-09-07 01:23:20,427
2024-09-07 01:24:17,426
2024-09-07 01:24:50,424
2024-09-07 01:26:28,433
2024-09-07 01:27:25,428
2024-09-07 01:27:51,427
2024-09-07 01:29:05,427
2024-09-07 01:30:03,424
2024-09-07 01:30:59,429
2024-09-07 01:31:54,432
2024-09-07 01:33:14,425
2024-09-07 01:33:57,432
2024-09-07 01:34:30,427
2024-09-07 01:36:18,430
2024-09-07 01:37:14,428
2024-09-07 01:37:33,428
2024-09-07 01:38:36,431
2024-09-07 01:40:18,429
2024-09-07 01:40:38,428
2024-09-07 01:42:05,423
2024-09-07 01:42:48,424
2024-09-07 01:43:30,428
2024-09-07 01:44:39,430
2024-09-07 01:46:05,427
2024-09-07 01:46:38,426
2024-09-07 01:48:14,423
2024-09-07 01:49:15,425
2024-09-07 01:50:11,427
2024-09-07 01:51:01,425
2024-09-07 01:52:01,425
2024-09-07 01:52:35,427
2024-09-07 01:54:17,430
2024-09-07 01:55:07,428
2024-09-07 01:55:46,428
2024-09-07 01:56:39,427
2024-09-07 01:58:19,428
2024-09-07 01:58:56,427
2024-09-07 02:00:23,426
2024-09-07 02:01:19,428
2024-09-07 02:02:04,427
2024-09-07 02:03:21,425
2024-09-07 02:04:28,430
2024-09-07 02:04:50,423
2024-09-07 02:05:54,430
2024-09-07 02:06:57,428
2024-09-07 02:08:16,425
2024-09-07 02:08:44,426
2024-09-07 02:09:33,425
2024-09-07 02:10:58,428
2024-09-07 02:12:28,428
2024-09-07 02:12:38,427
2024-09-07 02:13:56,428
2024-09-07 02:14:55,427
2024-09-07 02:15:48,431
2024-09-07 02:17:25,428
2024-09-07 02:17:57,426
2024-09-07 02:18:46,429
2024-09-07 02:20:12,428
2024-09-07 02:21:26,426
2024-09-07 02:22:10,426
2024-09-07 02:23:11,429
2024-09-07 02:24:19,427
2024-09-07 02:24:49,428
2024-09-07 02:26:14,431
2024-09-07 02:27:09,433
2024-09-07 02:28:08,427
2024-09-07 02:29:18,428
2024-09-07 02:30:22,428
2024-09-07 02:30:52,428
2024-09-07 02:32:16,429
2024-09-07 02:33:01,427
2024-09-07 02:34:21,425
2024-09-07 02:35:16,432
2024-09-07 02:36:02,430
2024-09-07 02:37:26,427
2024-09-07 02:38:15,429
2024-09-07 02:38:34,433
2024-09-07 02:40:12,427
2024-09-07 02:41:17,428
2024-09-07 02:42:03,425
2024-09-07 02:43:09,429
2024-09-07 02:43:40,430
2024-09-07 02:45:19,427
2024-09-07 02:45:32,429
2024-09-07 02:47:27,431
2024-09-07 02:48:02,430
2024-09-07 02:48:40,426
2024-09-07 02:49:45,430
2024-09-07 02:50:47,430
2024-09-07 02:51:59,430
2024-09-07 02:53:17,432
2024-09-07 02:54:24,429
2024-09-07 02:54:39,431
2024-09-07 02:55:47,428
2024-09-07 02:57:07,427
2024-09-07 02:57:48,432
2024-09-07 02:59:05,430
2024-09-07 03:00:28,430
2024-09-07 03:00:42,429
2024-09-07 03:02:25,433
2024-09-07 03:03:15,428
2024-09-07 03:03:32,433
2024-09-07 03:04:39,432
2024-09-07 03:06:07,428
2024-09-07 03:06:30,430
2024-09-07 03:08:24,436
2024-09-07 03:09:25,433
2024-09-07 03:09:56,428
2024-09-07 03:11:15,432
2024-09-07 03:11:37,428
2024-09-07 03:13:20,428
2024-09-07 03:14:15,431
2024-09-07 03:15:11,433
2024-09-07 03:15:46,433
2024-09-07 03:16:38,433
2024-09-07 03:17:35,431
2024-09-07 03:19:12,427
2024-09-07 03:19:54,430
2024-09-07 03:21:08,433
2024-09-07 03:22:18,432
2024-09-07 03:23:29,432
2024-09-07 03:23:57,433
2024-09-07 03:25:02,433
2024-09-07 03:26:23,428
2024-09-07 03:27:06,434
2024-09-07 03:27:38,432
2024-09-07 03:28:47,433
2024-09-07 03:30:25,427
2024-09-07 03:31:28,435
2024-09-07 03:31:50,430
2024-09-07 03:32:31,437
2024-09-07 03:34:27,436
2024-09-07 03:35:12,430
2024-09-07 03:36:28,435
2024-09-07 03:37:29,431
2024-09-07 03:38:07,431
2024-09-07 03:39:27,431
2024-09-07 03:40:09,433
2024-09-07 03:41:05,433
2024-09-07 03:42:19,430
2024-09-07 03:43:29,433
2024-09-07 03:44:12,432
2024-09-07 03:45:06,428
2024-09-07 03:45:44,432
2024-09-07 03:46:57,436
2024-09-07 03:47:47,432
2024-09-07 03:49:03,429
2024-09-07 03:49:51,435
2024-09-07 03:50:40,431
2024-09-07 03:52:27,434
2024-09-07 03:53:26,434
2024-09-07 03:53:42,438
2024-09-07 03:54:33,433
2024-09-07 03:55:51,431
2024-09-07 03:56:36,432
2024-09-07 03:58:12,432
2024-09-07 03:59:23,434
2024-09-07 03:59:53,438
2024-09-07 04:00:33,436
2024-09-07 04:01:57,438
2024-09-07 04:02:44,435
2024-09-07 04:03:30,434
2024-09-07 04:05:24,432
2024-09-07 04:05:32,435
2024-09-07 04:06:43,434
2024-09-07 04:08:07,436
2024-09-07 04:09:19,432
2024-09-07 04:10:26,434
2024-09-07 04:10:30,431
2024-09-07 04:12:07,435
2024-09-07 04:13:07,435
2024-09-07 04:13:50,431
2024-09-07 04:15:17,431
2024-09-07 04:15:58,431
2024-09-07 04:16:34,434
2024-09-07 04:18:18,431
2024-09-07 04:18:39,437
2024-09-07 04:19:57,436
2024-09-07 04:20:50,436
2024-09-07 04:22:19,432
2024-09-07 04:22:36,438
2024-09-07 04:23:32,436
2024-09-07 04:25:14,434
2024-09-07 04:26:16,432
2024-09-07 04:26:49,435
2024-09-07 04:27:48,434
2024-09-07 04:29:04,434
2024-09-07 04:29:33,434
2024-09-07 04:30:34,436
2024-09-07 04:31:30,430
2024-09-07 04:32:33,438
2024-09-07 04:33:41,437
2024-09-07 04:35:29,435
2024-09-07 04:35:56,435
2024-09-07 04:37:25,437
2024-09-07 04:38:11,435
2024-09-07 04:38:52,434
2024-09-07 04:39:54,437
2024-09-07 04:40:50,439
2024-09-07 04:42:27,433
2024-09-07 04:43:21,436
2024-09-07 04:43:53,433
2024-09-07 04:44:54,436
2024-09-07 04:46:14,433
2024-09-07 04:47:24,437
2024-09-07 04:48:15,436
2024-09-07 04:49:01,436
2024-09-07 04:50:24,438
2024-09-07 04:51:01,434
2024-09-07 04:51:34,436
2024-09-07 04:53:05,434
2024-09-07 04:54:15,437
2024-09-07 04:55:11,440
2024-09-07 04:56:18,435
2024-09-07 04:57:11,432
2024-09-07 04:58:27,435
2024-09-07 04:59:08,441
2024-09-07 04:59:45,435
